TradeMaximizer Version 1.4aMT
Input from: ./julho2021/wants.txt
Options: ALLOW-DUMMIES REQUIRE-COLONS REQUIRE-USERNAMES HIDE-NONTRADES SHOW-ELAPSED-TIME SEED=123456 METRIC=USERS-TRADING

Input Checksum: ec726b75b2a0361c2bf12d607de6f2b5
TRADE LOOPS (396 total trades):

(PSCHULMAN) 8379973        receives (DONUBRAN) 8380725         and sends to (DANIELSANTOS60) 8379684
(PSCHULMAN) 8379978        receives (LUCASCMEDEIROS) 8384364   and sends to (ARAGAKI SAN) 8387642
(PSCHULMAN) 8382857        receives (GLMIRANDA) 8388696        and sends to (RMCORREA) 8381674
(PSCHULMAN) 8382892        receives (ARAGAKI SAN) 8388226      and sends to (BRUNOBENTO) 8387176
(PSCHULMAN) 8382934        receives (SAMOTOGAIT) 8379985       and sends to (PSYCHOBIO) 8386630
(PSYCHOBIO) 8386630        receives (PSCHULMAN) 8382934        and sends to (ENYOSALDANHA) 8379641
(PSYCHOBIO) 8386634        receives (NYANRICK22) 8380444       and sends to (PATTY_TASS) 8388415
(PSYCHOBIO) 8386642        receives (LUCASCMEDEIROS) 8384373   and sends to (SIRGIGANTE) 8383058
(PSYCHOBIO) 8386659        receives (BRUNOBENTO) 8387136       and sends to (GUBHZ) 8380058
(PSYCHOBIO) 8386728        receives (LOOP777) 8384985          and sends to (ARAGAKI SAN) 8388120
(PSYCHOBIO) 8386742        receives (NANDONEVES2404) 8379876   and sends to (JACOMINI) 8388173
(PSYCHOBIO) 8386761        receives (MARIDRUMMOND) 8385942     and sends to (ENYOSALDANHA) 8379696
(PSYCHOBIO) 8386822        receives (URIENS1981) 8388403       and sends to (ENYOSALDANHA) 8379682
(PSYCHOBIO) 8386824        receives (DUCGS) 8388357            and sends to (RMCORREA) 8379739
(PSYCHOBIO) 8386831        receives (RENATOMARQUES) 8388437    and sends to (WALTERSF) 8386193
(REDOUTLAW) 8381786        receives (M4LK4V) 8380089           and sends to (PSALES94) 8381860
(REDOUTLAW) 8381791        receives (DDATHAYDE) 8383266        and sends to (FILIPPE) 8383794
(REDOUTLAW) 8381796        receives (URIENS1981) 8388305       and sends to (RMCORREA) 8381607
(RENATOMARQUES) 8388433    receives (ROBERTOTJR) 8379667       and sends to (ARTHURIY) 8384427
(RENATOMARQUES) 8388437    receives (IVANPUMA) 8388355         and sends to (PSYCHOBIO) 8386831
(RMCORREA) 8379732         receives (TREMERESL) 8388609        and sends to (DPMPESSOA) 8382376
(RMCORREA) 8379739         receives (PSYCHOBIO) 8386824        and sends to (ALCMAGALHAES) 8383487
(RMCORREA) 8379743         receives (BRUNOBENTO) 8387171       and sends to (FMDS) 8387365
(RMCORREA) 8379751         receives (FILIPPE) 8383763          and sends to (M4LK4V) 8380112
(RMCORREA) 8379758         receives (BRUNOBENTO) 8387624       and sends to (NANDONEVES2404) 8379914
(RMCORREA) 8379759         receives (SERGIMCVO) 8380425        and sends to (BRUNOBENTO) 8388617
(RMCORREA) 8379908         receives (BRUNOBENTO) 8387172       and sends to (FMDS) 8387355
(RMCORREA) 8380811         receives (MARCOS_VINICIUS) 8380067  and sends to (SAMOTOGAIT) 8387209
(RMCORREA) 8380817         receives (BRUNOBENTO) 8387161       and sends to (PATTY_TASS) 8388438
(RMCORREA) 8381598         receives (PATTY_TASS) 8388490       and sends to (M4LK4V) 8380083
(RMCORREA) 8381603         receives (HICKMORAIS) 8379726       and sends to (TEODORHFB) 8379711
(RMCORREA) 8381604         receives (ALISONARANTES) 8382903    and sends to (MARCOS_VINICIUS) 8380052
(RMCORREA) 8381607         receives (REDOUTLAW) 8381796        and sends to (PATTY_TASS) 8388496
(RMCORREA) 8381611         receives (ROGERIORUSSO) 8385219     and sends to (ALCMAGALHAES) 8380861
(RMCORREA) 8381674         receives (PSCHULMAN) 8382857        and sends to (PSCHULMAN) 8379933
(RMCORREA) 8381693         receives (HICKMORAIS) 8388439       and sends to (PATTY_TASS) 8388490
(ROBERTOTJR) 8379659       receives (URIENS1981) 8388507       and sends to (GUBHZ) 8380047
(ROBERTOTJR) 8379660       receives (NYANRICK22) 8380449       and sends to (URIENS1981) 8387827
(ROBERTOTJR) 8379666       receives (SERGIMCVO) 8388666        and sends to (WALTERSF) 8386192
(ROBERTOTJR) 8379667       receives (BRUNOBENTO) 8381904       and sends to (RENATOMARQUES) 8388433
(ROBERTOTJR) 8379671       receives (MARSHA09) 8388210         and sends to (SERGIMCVO) 8383905
(ROBERTOTJR) 8387206       receives (VROCKBHZ) 8383948         and sends to (BRUNOBENTO) 8387137
(ROBINSONFERRARI) 8388017  receives (ALISONARANTES) 8383019    and sends to (ALCMAGALHAES) 8380839
(ROBINSONFERRARI) 8388325  receives (SLATERS) 8386282          and sends to (ALISONARANTES) 8379966
(ROGERIORUSSO) 8385219     receives (SERGIMCVO) 8387069        and sends to (RMCORREA) 8381611
(ROGERIORUSSO) 8385221     receives (COMPROVA) 8383848         and sends to (URIENS1981) 8388519
(ROGERIORUSSO) 8386476     receives (SAMOTOGAIT) 8387209       and sends to (DDATHAYDE) 8383288
(RTITO66) 8388635          receives (ALCMAGALHAES) 8380836     and sends to (ALCMAGALHAES) 8380836
(RUASBR) 8381474           receives (GTORRES87) 8383428        and sends to (PATTY_TASS) 8388429
(RUASBR) 8381476           receives (BRUNOBENTO) 8387176       and sends to (BRUNOBENTO) 8387171
(RUASBR) 8381486           receives (NIEB) 8382383             and sends to (SAMOTOGAIT) 8380024
(RUNEROX) 8388658          receives (TREMERESL) 8388606        and sends to (SERGIMCVO) 8383912
(SAMOTOGAIT) 8379985       receives (ALCMAGALHAES) 8380845     and sends to (PSCHULMAN) 8382934
(SAMOTOGAIT) 8379997       receives (ARAGAKI SAN) 8386023      and sends to (ESCLERO) 8384984
(SAMOTOGAIT) 8380001       receives (NICKOUNO) 8388633         and sends to (ARTHURIY) 8384445
(SAMOTOGAIT) 8380024       receives (RUASBR) 8381486           and sends to (AVLEDOLIVEIRA) 8379767
(SAMOTOGAIT) 8380036       receives (COCAIO) 8386226           and sends to (LUCASCMEDEIROS) 8384364
(SAMOTOGAIT) 8381098       receives (THIAGO_MATOS) 8383467     and sends to (JACOMINI) 8388164
(SAMOTOGAIT) 8387209       receives (RMCORREA) 8380811         and sends to (ROGERIORUSSO) 8386476
(SERGIMCVO) 8380416        receives (LUCASCMEDEIROS) 8381762   and sends to (ARTHURIY) 8385807
(SERGIMCVO) 8380419        receives (PHILLZIS) 8383251         and sends to (DDATHAYDE) 8383293
(SERGIMCVO) 8380422        receives (JOGOSTESTAGEM) 8381817    and sends to (NANDONEVES2404) 8379876
(SERGIMCVO) 8380425        receives (M4LK4V) 8380097           and sends to (RMCORREA) 8379759
(SERGIMCVO) 8380427        receives (MARIDRUMMOND) 8385966     and sends to (PATTY_TASS) 8388486
(SERGIMCVO) 8380435        receives (DANIELSANTOS60) 8379686   and sends to (GLMIRANDA) 8388703
(SERGIMCVO) 8380436        receives (GORIN) 8388291            and sends to (ARAGAKI SAN) 8388324
(SERGIMCVO) 8380463        receives (TATO30001) 8386947        and sends to (DDATHAYDE) 8383258
(SERGIMCVO) 8380479        receives (THIAGO_MATOS) 8382535     and sends to (PATTY_TASS) 8388447
(SERGIMCVO) 8383791        receives (ALCMAGALHAES) 8380853     and sends to (TREMERESL) 8388609
(SERGIMCVO) 8383838        receives (DDATHAYDE) 8383258        and sends to (TREMERESL) 8388610
(SERGIMCVO) 8383842        receives (GUBHZ) 8380073            and sends to (GENTLEPYRO) 8387963
(SERGIMCVO) 8383844        receives (WALTERSF) 8386186         and sends to (MARSHA09) 8379699
(SERGIMCVO) 8383905        receives (ROBERTOTJR) 8379671       and sends to (LINKIGOR) 8388145
(SERGIMCVO) 8383912        receives (RUNEROX) 8388658          and sends to (ARAGAKI SAN) 8388380
(SERGIMCVO) 8387069        receives (SIRGIGANTE) 8379831       and sends to (ROGERIORUSSO) 8385219
(SERGIMCVO) 8388087        receives (LINKIGOR) 8388142         and sends to (MARSHA09) 8388238
(SERGIMCVO) 8388090        receives (BRUNOBENTO) 8387175       and sends to (SLATERS) 8386277
(SERGIMCVO) 8388655        receives (TEODORHFB) 8379713        and sends to (AVLEDOLIVEIRA) 8379983
(SERGIMCVO) 8388659        receives (DDATHAYDE) 8383260        and sends to (PATTY_TASS) 8388431
(SERGIMCVO) 8388664        receives (GATTONI) 8384486          and sends to (NIEB) 8382383
(SERGIMCVO) 8388666        receives (MORFEATIRE) 8387912       and sends to (ROBERTOTJR) 8379666
(SERGIMCVO) 8388670        receives (M4LK4V) 8380112           and sends to (ALISONARANTES) 8382875
(SERGIMCVO) 8388704        receives (PHILLZIS) 8383804         and sends to (ESCLERO) 8384999
(SIRGIGANTE) 8379831       receives (THIAGO_MATOS) 8382512     and sends to (SERGIMCVO) 8387069
(SIRGIGANTE) 8383058       receives (PSYCHOBIO) 8386642        and sends to (LOOP777) 8384985
(SLATERS) 8386263          receives (MARSHA09) 8388233         and sends to (HICKMORAIS) 8379734
(SLATERS) 8386277          receives (SERGIMCVO) 8388090        and sends to (MARSHA09) 8388210
(SLATERS) 8386282          receives (URIENS1981) 8383857       and sends to (ROBINSONFERRARI) 8388325
(TATO30001) 8386799        receives (MARSHA09) 8388208         and sends to (GORIN) 8388283
(TATO30001) 8386859        receives (BRUNOBENTO) 8387185       and sends to (BRUNOBENTO) 8387136
(TATO30001) 8386864        receives (LINKIGOR) 8388145         and sends to (ALISONARANTES) 8382880
(TATO30001) 8386871        receives (MARCOS_VINICIUS) 8380061  and sends to (BRUNOBENTO) 8387185
(TATO30001) 8386947        receives (GLMIRANDA) 8388703        and sends to (SERGIMCVO) 8380463
(TATO30001) 8386955        receives (ALISONARANTES) 8382895    and sends to (GTORRES87) 8383428
(TEODORHFB) 8379706        receives (GTORRES87) 8383446        and sends to (BRUNOBENTO) 8387194
(TEODORHFB) 8379711        receives (RMCORREA) 8381603         and sends to (ALISONARANTES) 8382893
(TEODORHFB) 8379713        receives (DPMPESSOA) 8382353        and sends to (SERGIMCVO) 8388655
(THIAGO_MATOS) 8382511     receives (MORFEATIRE) 8387666       and sends to (LUCASCMEDEIROS) 8384373
(THIAGO_MATOS) 8382512     receives (ENYOSALDANHA) 8379655     and sends to (SIRGIGANTE) 8379831
(THIAGO_MATOS) 8382514     receives (NANDONEVES2404) 8379909   and sends to (IVANPUMA) 8388371
(THIAGO_MATOS) 8382535     receives (DDATHAYDE) 8383288        and sends to (SERGIMCVO) 8380479
(THIAGO_MATOS) 8383467     receives (MORFEATIRE) 8387661       and sends to (SAMOTOGAIT) 8381098
(TREMERESL) 8388606        receives (COMPROVA) 8383821         and sends to (RUNEROX) 8388658
(TREMERESL) 8388609        receives (SERGIMCVO) 8383791        and sends to (RMCORREA) 8379732
(TREMERESL) 8388610        receives (SERGIMCVO) 8383838        and sends to (DPMPESSOA) 8382374
(TREMERESL) 8388612        receives (BRUNOBENTO) 8381896       and sends to (MARSHA09) 8379697
(TREMERESL) 8388615        receives (IVANPUMA) 8388371         and sends to (MARCOSFSOUZA) 8388264
(TREMERESL) 8388710        receives (BRUNOBENTO) 8381909       and sends to (ENYOSALDANHA) 8379655
(URIENS1981) 8383857       receives (BRUNOBENTO) 8388617       and sends to (SLATERS) 8386282
(URIENS1981) 8387827       receives (ROBERTOTJR) 8379660       and sends to (ESCLERO) 8385001
(URIENS1981) 8388305       receives (FELIPPECANUTO) 8387645    and sends to (REDOUTLAW) 8381796
(URIENS1981) 8388403       receives (NANDONEVES2404) 8379760   and sends to (PSYCHOBIO) 8386822
(URIENS1981) 8388507       receives (ALISONARANTES) 8382899    and sends to (ROBERTOTJR) 8379659
(URIENS1981) 8388519       receives (ROGERIORUSSO) 8385221     and sends to (LUCASCMEDEIROS) 8380336
(VOLATYLE) 8383075         receives (ALISONARANTES) 8382879    and sends to (DONGABES) 8383891
(VROCKBHZ) 8382906         receives (DPMPESSOA) 8382376        and sends to (DONUBRAN) 8384536
(VROCKBHZ) 8383948         receives (NANDONEVES2404) 8379803   and sends to (ROBERTOTJR) 8387206
(WALTERSF) 8386181         receives (GUBHZ) 8380053            and sends to (BRUNOBENTO) 8381899
(WALTERSF) 8386186         receives (DONGABES) 8383868         and sends to (SERGIMCVO) 8383844
(WALTERSF) 8386192         receives (ROBERTOTJR) 8379666       and sends to (LUCASCMEDEIROS) 8381743
(WALTERSF) 8386193         receives (PSYCHOBIO) 8386831        and sends to (NICKOUNO) 8388639
(ZDOMINGUES) 8383338       receives (M4LK4V) 8380108           and sends to (JOGOSTESTAGEM) 8381829

Num trades  = 396 of 783 items (50,6%)
Total cost  = 396 (avg 1,00)
Num groups  = 7
Group sizes = 249 89 34 13 5 4 2
Sum squares = 71292
Elapsed time = 404ms
